Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
72,25,MoinArt,6,17,2,14,-34,70,58,1.20689655172,29,0.315217391304,0.386666666667,104,78,1.33333333333,32,0.644444444444,-3,0.701884057971,1.03111111111,0.959661835749,2,0,5,18,C Corridor Div 1,19,Corridor,KohnB
72,25,MoinE,3,16,6,12,-44,70,64,1.09375,26,0.25,0.426666666667,114,92,1.23913043478,26,0.74,0,0.676666666667,1.16666666667,0.99,0,0,5,15,B Corridor,26,Corridor,KohnB
72,25,MolanderE,12,8,5,29,1,51,48,1.0625,20,0.243902439024,0.32,50,45,1.11111111111,21,0.727272727273,-1,0.563902439024,1.04727272727,0.971175166297,0,0,3,13,E Magnolia Div 2,11,Magnolia,JordanT
72,25,Moland-KovashS,8,15,2,18,-32,131,98,1.33673469388,28,0.318181818182,0.653333333333,163,119,1.36974789916,14,0.762711864407,14,0.971515151515,1.41604519774,1.08089368259,1,0,10,11,A Horizon,25,Horizon,GrayI
72,25,MolbakR,7,17,1,14,-46,55,49,1.12244897959,25,0.287356321839,0.340277777778,101,71,1.42253521127,43,0.556701030928,-18,0.627634099617,0.896978808706,0.844057352767,2,1,3,14,R Cascade,24,Cascade,PearsonA
72,25,MolinaC,4,18,3,-1,-42,21,21,1,12,0.266666666667,0.269230769231,63,43,1.46511627907,41,0.517647058824,-29,0.535897435897,0.786877828054,0.78431372549,0,12,2,4,E Highland Div 1,28,Highland,JonesC
72,25,MolinariB,16,8,1,33,44,109,77,1.41558441558,45,0.436893203883,0.513333333333,65,56,1.16071428571,24,0.720930232558,21,0.950226537217,1.23426356589,1.15782343644,3,0,10,16,R Morningstar,7,Morningstar,LaLondeM
72,25,MolinariJ,8,12,5,21,1,94,73,1.28767123288,38,0.355140186916,0.486666666667,93,74,1.25675675676,29,0.691489361702,9,0.841806853583,1.17815602837,1.04662954862,0,0,6,11,D Morningstar Div 2,15,Morningstar,LaLondeM
72,25,MolinariK,3,20,2,8,-54,71,53,1.33962264151,40,0.412371134021,0.353333333333,125,87,1.4367816092,44,0.555555555556,-4,0.765704467354,0.908888888889,0.967926689576,0,0,6,16,C Morningstar Div 2,20,Morningstar,LaLondeM
72,25,MolinariR,13,10,2,28,24,158,116,1.36206896552,19,0.271428571429,0.773333333333,134,101,1.32673267327,22,0.721518987342,-3,1.04476190476,1.49485232068,0.99294755877,1,0,11,11,A Morningstar,8,Morningstar,LaLondeM
72,25,MolleyMS,13,10,2,28,21,128,94,1.36170212766,29,0.345238095238,0.626666666667,107,78,1.37179487179,38,0.604166666667,-9,0.971904761905,1.23083333333,0.949404761905,1,0,10,13,B Atlantic,8,Atlantic,O'ConnorT
72,25,MollineauxM,19,6,0,38,59,147,99,1.48484848485,45,0.483870967742,0.66,88,75,1.17333333333,23,0.757894736842,22,1.14387096774,1.41789473684,1.24176570458,1,0,16,15,C Cascade,4,Cascade,LovejoyA
72,25,MollJ,9,13,3,21,-13,139,109,1.2752293578,20,0.224719101124,0.726666666667,152,112,1.35714285714,19,0.728571428571,1,0.95138576779,1.45523809524,0.953290529695,1,0,9,3,A Central,20,Central,WhitlockS
72,25,MollMW,10,13,2,22,0,101,76,1.32894736842,36,0.367346938776,0.506666666667,101,79,1.27848101266,29,0.688172043011,7,0.874013605442,1.19483870968,1.05551898179,1,0,8,20,D Central Div 1,18,Central,RuizM
72,25,MollnerJ,10,10,5,25,0,82,66,1.24242424242,35,0.336538461538,0.44,82,66,1.24242424242,30,0.68085106383,5,0.776538461538,1.12085106383,1.01738952537,2,0,3,21,C Corridor Div 2,7,Corridor,StarrJ
72,25,MolnarGW,10,12,3,23,-1,85,68,1.25,30,0.31914893617,0.453333333333,86,67,1.28358208955,36,0.643564356436,-6,0.772482269504,1.09689768977,0.962713292606,1,0,7,17,D Seaboard Div 1,14,Seaboard,CohenA42
72,25,MolyneuxWebbS,11,12,2,24,9,93,63,1.47619047619,49,0.485148514851,0.42,84,58,1.44827586207,38,0.536585365854,11,0.905148514851,0.956585365854,1.02173388071,3,0,8,19,R Alpine Div 2,13,Alpine,TapperM
72,25,MonahanJ,8,16,1,3,-47,54,38,1.42105263158,21,0.4375,0.575757575758,101,69,1.46376811594,50,0.52380952381,-29,1.01325757576,1.09956709957,0.96130952381,0,14,4,4,R Arcadia Div 1,26,Arcadia,TowJ
72,25,MonahanP,10,14,1,18,-14,77,57,1.35087719298,34,0.4,0.431818181818,91,67,1.35820895522,34,0.609195402299,0,0.831818181818,1.04101358412,1.0091954023,2,3,7,21,R Metro Div 1,13,Metro,ElmanL
72,25,MonaldoL1227,16,8,1,30,19,166,112,1.48214285714,17,0.447368421053,0.848484848485,147,101,1.45544554455,35,0.556962025316,-18,1.29585326954,1.4054468738,1.00433044637,1,3,16,3,A Skyline,6,Skyline,JohnsonS2
72,25,MonkJ,11,9,5,27,-11,83,57,1.45614035088,48,0.475247524752,0.38,94,65,1.44615384615,41,0.539325842697,7,0.855247524752,0.919325842697,1.01457336745,1,0,6,15,R Seaboard Div 1,10,Seaboard,GriffithsM
72,25,MonrealB,11,7,7,29,1,119,94,1.26595744681,21,0.244186046512,0.626666666667,118,89,1.32584269663,26,0.686746987952,-5,0.870852713178,1.31341365462,0.930933034463,1,0,8,12,C Pacific Div 2,8,Pacific,GruenspechtJ
72,25,MonroR,12,10,3,26,13,96,75,1.28,33,0.333333333333,0.520833333333,83,63,1.31746031746,24,0.661971830986,9,0.854166666667,1.18280516432,0.995305164319,2,1,4,14,R Piedmont Div 2,9,Piedmont,SpaethM
72,25,MonseB,10,10,5,25,6,78,59,1.32203389831,39,0.393939393939,0.393333333333,72,56,1.28571428571,34,0.630434782609,5,0.787272727273,1.02376811594,1.02437417655,1,0,7,11,E Central Div 1,13,Central,CorriereC
72,25,Montavon-GreenJ,12,9,4,28,14,103,78,1.32051282051,33,0.351063829787,0.52,89,67,1.32835820896,34,0.626373626374,-1,0.871063829787,1.14637362637,0.977437456161,0,0,10,9,R Continental Div 1,9,Continental,SilikovitzH
72,25,MontD,10,12,3,23,-4,128,96,1.33333333333,27,0.313953488372,0.64,132,98,1.34693877551,33,0.65625,-6,0.953953488372,1.29625,0.970203488372,0,0,9,6,B Coastal,20,Coastal,RipsteinE
72,25,MonteiroB,10,13,2,22,-24,60,47,1.27659574468,36,0.387096774194,0.313333333333,84,61,1.37704918033,32,0.594936708861,4,0.700430107527,0.908270042194,0.982033483054,4,0,3,6,R Glacier,22,Glacier,OttenbergE
72,25,MonteiroK,20,3,2,42,52,134,96,1.39583333333,39,0.397959183673,0.64,82,61,1.34426229508,37,0.602150537634,2,1.03795918367,1.24215053763,1.00010972131,0,0,12,15,R Continental Div 2,1,Continental,MintzR
72,25,MontevecchioC,10,12,3,23,-1,84,66,1.27272727273,36,0.352941176471,0.44,85,63,1.34920634921,37,0.602150537634,-1,0.792941176471,1.04215053763,0.955091714105,1,0,4,19,R Alpine Div 1,14,Alpine,TormaM
72,25,MontgomeryD,9,13,3,21,1,73,58,1.25862068966,35,0.357142857143,0.386666666667,72,61,1.18032786885,28,0.705263157895,7,0.74380952381,1.09192982456,1.06240601504,1,0,7,10,D Highland Div 2,19,Highland,TempleC
72,25,Montoyjh,10,11,4,21,3,92,66,1.39393939394,36,0.418604651163,0.5,89,63,1.4126984127,36,0.566265060241,0,0.918604651163,1.06626506024,0.984869711404,1,3,8,14,D Plaza Div 1,13,Plaza,KrizelJ
72,25,MooD,8,12,5,21,-1,127,96,1.32291666667,26,0.302325581395,0.64,128,97,1.31958762887,25,0.705882352941,1,0.942325581395,1.34588235294,1.00820793434,1,0,10,13,B Sugarloaf,20,Sugarloaf,KanekoG
72,25,MooneyPJ,15,5,5,35,26,119,89,1.33707865169,33,0.347368421053,0.593333333333,93,77,1.20779220779,33,0.702702702703,0,0.940701754386,1.29603603604,1.05007112376,0,0,10,12,D Sugarloaf Div 1,2,Sugarloaf,WrightB
72,25,MooreA,8,15,2,18,-29,73,62,1.17741935484,31,0.303921568627,0.413333333333,102,78,1.30769230769,33,0.65625,-2,0.717254901961,1.06958333333,0.960171568627,0,0,6,11,D Prairie Div 1,19,Prairie,PistoneA
72,25,MooreA2,12,8,5,29,6,151,105,1.4380952381,37,0.425287356322,0.7,145,107,1.35514018692,27,0.682352941176,10,1.12528735632,1.38235294118,1.1076402975,0,0,17,9,A Tundra,6,Tundra,IngramB
72,25,MooreAR,4,17,4,7,-38,29,28,1.03571428571,18,0.290322580645,0.233333333333,67,50,1.34,35,0.593023255814,-17,0.523655913978,0.826356589147,0.883345836459,2,5,2,7,E Continental Div 2,28,Continental,SilikovitzH
72,25,MooreB,17,5,3,37,52,120,87,1.37931034483,39,0.393939393939,0.58,68,55,1.23636363636,31,0.659340659341,8,0.973939393939,1.23934065934,1.05328005328,0,0,12,20,D Highland Div 1,1,Highland,KnowlesJ
72,25,MooreBS,12,10,3,25,4,98,76,1.28947368421,32,0.333333333333,0.550724637681,94,76,1.23684210526,30,0.7,2,0.884057971014,1.25072463768,1.03333333333,1,2,8,4,C Arcadia Div 1,9,Arcadia,HayK
72,25,MooreCL,11,11,3,24,5,77,55,1.4,41,0.440860215054,0.381944444444,72,53,1.35849056604,34,0.590361445783,7,0.822804659498,0.972305890228,1.03122166084,3,1,6,14,R Skyline Div 2,9,Skyline,DubnerJ
72,25,MooreF,18,5,2,37,30,109,77,1.41558441558,43,0.434343434343,0.534722222222,79,58,1.36206896552,36,0.590909090909,7,0.969065656566,1.12563131313,1.02525252525,2,1,10,13,R Sequoia,4,Sequoia,MorganB
72,25,MooreK,11,10,4,26,16,96,78,1.23076923077,32,0.301886792453,0.52,80,61,1.31147540984,36,0.621052631579,-4,0.821886792453,1.14105263158,0.922939424032,0,0,10,10,D Seaboard Div 2,11,Seaboard,MatrosM
72,25,MooreRE,21,3,1,43,80,154,106,1.45283018868,39,0.443181818182,0.706666666667,74,61,1.2131147541,22,0.721518987342,17,1.14984848485,1.42818565401,1.16470080552,3,0,15,11,R Alpine Div 2,1,Alpine,BrinigB
72,25,MooreS,13,9,3,28,22,64,50,1.28,32,0.372093023256,0.347222222222,42,37,1.13513513514,27,0.666666666667,5,0.719315245478,1.01388888889,1.03875968992,1,1,5,17,E Meridian Div 1,6,Meridian,ByrnesG-KANYEWESTEROS
72,25,MooreT,22,2,1,45,80,151,103,1.46601941748,42,0.461538461538,0.686666666667,71,54,1.31481481481,33,0.616279069767,9,1.14820512821,1.30294573643,1.07781753131,4,0,15,11,R Bayou Div 2,1,Bayou,JohnsonP
72,25,MoorheadB,18,4,3,39,59,116,90,1.28888888889,26,0.288888888889,0.6,57,56,1.01785714286,22,0.775510204082,4,0.888888888889,1.37551020408,1.06439909297,1,0,8,5,E Badlands Div 2,1,Badlands,SheahanJ
72,25,MootooK,9,12,4,21,-3,45,37,1.21621621622,24,0.347826086957,0.256944444444,48,44,1.09090909091,24,0.714285714286,0,0.604770531401,0.97123015873,1.06211180124,2,1,2,8,E Glacier,18,Glacier,RunsvoldMD
72,25,MoraceC,12,9,4,28,-2,102,76,1.34210526316,42,0.388888888889,0.506666666667,104,80,1.3,33,0.663265306122,9,0.895555555556,1.16993197279,1.05215419501,0,0,10,15,C Laguna Div 1,10,Laguna,SwannerR
72,25,MoralesA,7,15,3,16,-35,25,20,1.25,17,0.386363636364,0.138888888889,60,48,1.25,31,0.639534883721,-14,0.525252525253,0.77842377261,1.02589852008,1,1,2,7,E Skyline Div 2,23,Skyline,AmuzieCC
72,25,MoralesAJF,9,12,4,22,-11,103,85,1.21176470588,30,0.275229357798,0.566666666667,114,84,1.35714285714,35,0.627659574468,-5,0.841896024465,1.19432624113,0.902888932266,0,0,7,7,D Sugarloaf Div 1,15,Sugarloaf,StoneE
72,25,MoralesC,10,10,5,25,-2,99,77,1.28571428571,37,0.345794392523,0.513333333333,101,76,1.32894736842,35,0.635416666667,2,0.859127725857,1.14875,0.98121105919,0,0,11,19,C Laguna Div 1,16,Laguna,BourlaD
72,25,MoranA,10,12,3,22,-14,67,50,1.34,37,0.411111111111,0.347222222222,81,67,1.20895522388,31,0.693069306931,6,0.758333333333,1.04029152915,1.10418041804,0,1,4,26,D Frontier Div 2,14,Frontier,BurgerM
72,25,MorashS,7,13,5,19,1,152,103,1.47572815534,46,0.474226804124,0.686666666667,151,109,1.38532110092,24,0.671232876712,22,1.16089347079,1.35789954338,1.14545968084,1,0,17,6,A Glacier,21,Glacier,OttenbergE
72,25,MoreheadJ,6,15,4,14,-44,61,54,1.12962962963,27,0.287234042553,0.391304347826,105,75,1.4,40,0.578947368421,-13,0.678538390379,0.970251716247,0.866181410974,2,2,3,10,C Highland Div 1,20,Highland,JonesC
72,25,MorelandK,7,12,6,20,-21,33,29,1.13793103448,22,0.338461538462,0.193333333333,54,51,1.05882352941,25,0.736842105263,-3,0.531794871795,0.930175438596,1.07530364372,2,0,2,20,E Meridian Div 1,13,Meridian,LeedsJ
72,25,MorelloM,10,9,6,26,2,141,100,1.41,38,0.404255319149,0.666666666667,139,105,1.32380952381,28,0.698924731183,10,1.07092198582,1.36559139785,1.10318005033,0,0,15,13,A Alpine,13,Alpine,TapperM
72,25,MorenoC,3,17,5,8,-52,32,30,1.06666666667,18,0.290322580645,0.227272727273,84,68,1.23529411765,30,0.6875,-12,0.517595307918,0.914772727273,0.977822580645,1,3,2,20,R Glacier,28,Glacier,CordeiroN
72,25,MorenoS,12,9,4,28,5,55,45,1.22222222222,32,0.359550561798,0.3,50,46,1.08695652174,23,0.72619047619,9,0.659550561798,1.02619047619,1.08574103799,1,0,3,17,E Metro Div 2,7,Metro,ParisiN
72,25,MorganA,9,11,5,20,-30,103,76,1.35526315789,32,0.372093023256,0.575757575758,133,95,1.4,36,0.604395604396,-4,0.947850599013,1.18015318015,0.976488627651,0,3,11,6,B Juniper,20,Juniper,DoyleE
72,25,MorganB,14,5,6,34,24,117,86,1.36046511628,39,0.382352941176,0.573333333333,93,78,1.19230769231,25,0.744897959184,14,0.95568627451,1.31823129252,1.12725090036,0,0,14,13,C Sequoia,2,Sequoia,MorganB
72,25,MorganC,16,6,3,35,38,113,83,1.36144578313,35,0.376344086022,0.553333333333,75,64,1.171875,24,0.733333333333,11,0.929677419355,1.28666666667,1.10967741935,0,0,11,14,D Plaza Div 1,1,Plaza,CandoriT
72,25,MorganC2,12,9,4,27,8,65,51,1.27450980392,35,0.376344086022,0.354166666667,57,46,1.23913043478,35,0.627659574468,0,0.730510752688,0.981826241135,1.00400366049,0,1,5,20,E Highland Div 1,10,Highland,KnowlesJ
72,25,MorganD,13,9,3,29,19,93,67,1.38805970149,42,0.424242424242,0.446666666667,74,59,1.25423728814,27,0.674698795181,15,0.870909090909,1.12136546185,1.09894121942,2,0,11,18,R Piedmont Div 1,7,Piedmont,GoodeM
72,25,MorganEM,11,10,4,24,13,128,95,1.34736842105,27,0.325301204819,0.688405797101,115,88,1.30681818182,31,0.677083333333,-4,1.01370700192,1.36548913043,1.00238453815,1,2,12,9,B Laguna,13,Laguna,MorganEM
72,25,MorganH,16,6,3,35,26,107,78,1.37179487179,39,0.397959183673,0.52,81,64,1.265625,34,0.65306122449,5,0.917959183673,1.17306122449,1.05102040816,0,0,11,19,D Morningstar Div 2,2,Morningstar,SecrestS
72,25,MorganI,11,11,3,25,15,124,89,1.39325842697,40,0.40404040404,0.593333333333,109,82,1.32926829268,31,0.655555555556,9,0.997373737374,1.24888888889,1.0595959596,1,0,10,15,C Pacific Div 2,11,Pacific,ConerityC
72,25,MorganM,9,11,5,22,3,139,105,1.32380952381,23,0.277108433735,0.729166666667,136,98,1.38775510204,30,0.634146341463,-7,1.0062751004,1.36331300813,0.911254775198,1,1,11,5,B Bayou,15,Bayou,McDonaldB
72,25,MorganM2,10,10,5,25,-7,73,56,1.30357142857,38,0.387755102041,0.373333333333,80,66,1.21212121212,33,0.682692307692,5,0.761088435374,1.05602564103,1.07044740973,0,0,8,14,D Frontier Div 1,12,Frontier,TullisI
72,25,MorganMJ,14,9,2,28,11,153,112,1.36607142857,17,0.265625,0.811594202899,142,107,1.32710280374,22,0.728395061728,-5,1.0772192029,1.53998926463,0.994020061728,1,2,13,6,A Cascade,8,Cascade,ReiherA
72,25,MorganN,14,10,1,29,16,95,73,1.30136986301,36,0.356435643564,0.486666666667,79,66,1.19696969697,30,0.7,6,0.843102310231,1.18666666667,1.05643564356,0,0,10,17,D Badlands Div 2,7,Badlands,GoodmanDL
72,25,MorganTS,8,13,4,20,-7,89,70,1.27142857143,37,0.349056603774,0.466666666667,96,73,1.31506849315,31,0.651685393258,6,0.81572327044,1.11835205993,1.00074199703,2,0,7,12,C Memorial,25,Memorial,WestJ
72,25,MoriF,4,19,2,7,-59,50,41,1.21951219512,29,0.358024691358,0.310606060606,109,78,1.39743589744,40,0.583333333333,-11,0.668630751964,0.893939393939,0.941358024691,0,3,4,8,D Arcadia Div 1,28,Arcadia,MoriF
72,25,MoriondoA,16,4,5,37,52,140,97,1.44329896907,42,0.442105263158,0.646666666667,88,61,1.44262295082,32,0.549295774648,10,1.08877192982,1.19596244131,0.991401037806,3,0,14,15,R Juniper,2,Juniper,GreeneK
72,25,MorizioD,9,12,4,22,-3,47,43,1.09302325581,24,0.289156626506,0.286666666667,50,46,1.08695652174,26,0.711111111111,-2,0.575823293173,0.997777777778,1.00026773762,0,0,3,25,E Arcadia Div 1,15,Arcadia,MoriF
72,25,MorkD,16,9,0,32,30,131,99,1.32323232323,31,0.319587628866,0.66,101,80,1.2625,27,0.70652173913,4,0.979587628866,1.36652173913,1.026109368,1,0,12,15,C Continental Div 1,2,Continental,PetersonD
72,25,MorlandE,14,9,2,30,17,110,82,1.34146341463,38,0.372549019608,0.546666666667,93,74,1.25675675676,32,0.68,6,0.919215686275,1.22666666667,1.05254901961,0,0,10,10,C Seaboard Div 1,6,Seaboard,GriffithsM
72,25,Morr M,12,7,6,30,0,86,68,1.26470588235,37,0.349056603774,0.453333333333,86,63,1.36507936508,34,0.6,3,0.802389937107,1.05333333333,0.949056603774,1,0,5,13,D Cascade Div 1,5,Cascade,PearsonA
72,25,MorrellK,6,15,4,16,-31,114,85,1.34117647059,35,0.360824742268,0.566666666667,145,107,1.35514018692,30,0.67032967033,5,0.927491408935,1.236996337,1.0311544126,0,0,9,6,B Juniper,23,Juniper,DoyleE
72,25,MorrisB,9,13,3,21,-8,118,87,1.35632183908,38,0.376237623762,0.58,126,96,1.3125,24,0.714285714286,14,0.956237623762,1.29428571429,1.09052333805,2,0,8,12,B Piedmont,20,Piedmont,SimonsN
72,25,MorrisH,8,14,3,19,-26,29,25,1.16,22,0.360655737705,0.166666666667,55,45,1.22222222222,24,0.671232876712,-2,0.527322404372,0.837899543379,1.03188861442,1,0,2,16,E Arcadia Div 2,22,Arcadia,ReynaldoA
72,25,MorrisJ SF,16,5,4,36,35,84,61,1.37704918033,43,0.425742574257,0.406666666667,49,42,1.16666666667,29,0.662790697674,14,0.832409240924,1.06945736434,1.08853327193,0,0,12,18,E Bayou Div 1,2,Bayou,BraggR
72,25,MorrisJAM,12,8,5,29,12,107,71,1.50704225352,49,0.505154639175,0.473333333333,95,74,1.28378378378,32,0.666666666667,17,0.978487972509,1.14,1.17182130584,1,0,10,26,D Arcadia Div 2,6,Arcadia,JastrzebskiS
72,25,MorrisJC,6,11,8,19,-21,33,32,1.03125,23,0.302631578947,0.222222222222,54,44,1.22727272727,29,0.646341463415,-6,0.52485380117,0.868563685637,0.948973042362,1,1,4,10,E Atlantic Div 1,20,Atlantic,HinmanT
72,25,MorrisK,14,9,2,30,11,105,83,1.26506024096,30,0.30303030303,0.553333333333,94,81,1.16049382716,24,0.766990291262,6,0.856363636364,1.3203236246,1.07002059429,0,0,9,17,C Piedmont,7,Piedmont,SimonsN
72,25,MorrisMM,15,5,5,35,31,87,64,1.359375,43,0.413461538462,0.426666666667,56,51,1.09803921569,21,0.746987951807,22,0.840128205128,1.17365461847,1.16044949027,1,0,9,12,E Sierra Div 2,2,Sierra,SchapiroB
72,25,MorrisonB,17,7,1,35,51,97,74,1.31081081081,38,0.365384615385,0.493333333333,46,38,1.21052631579,21,0.671875,17,0.858717948718,1.16520833333,1.03725961538,5,0,6,14,R Corridor Div 1,1,Corridor,SandlerM
72,25,MorrisonM,7,13,5,19,-27,38,40,0.95,18,0.225,0.266666666667,65,54,1.2037037037,30,0.673913043478,-12,0.491666666667,0.940579710145,0.898913043478,0,0,0,17,E Prairie Div 1,27,Prairie,SlaterAB
72,25,MorrisonR,10,14,1,20,-26,75,59,1.27118644068,31,0.348314606742,0.409722222222,101,72,1.40277777778,41,0.572916666667,-10,0.758036828964,0.982638888889,0.921231273408,1,1,7,17,D Pacific Div 1,19,Pacific,MorrisonR
72,25,MorrisonS,13,9,3,29,4,126,98,1.28571428571,25,0.271739130435,0.653333333333,122,91,1.34065934066,35,0.646464646465,-10,0.925072463768,1.2997979798,0.918203776899,0,0,9,4,B Pacific,6,Pacific,BarnesMRaff
72,25,MorrisS,15,8,2,32,19,93,73,1.27397260274,30,0.322580645161,0.486666666667,74,61,1.2131147541,31,0.680412371134,-1,0.809247311828,1.1670790378,1.0029930163,2,0,7,19,D Piedmont Div 1,1,Piedmont,SimonsN
72,25,MorrisT,12,9,4,28,7,182,127,1.43307086614,20,0.350877192982,0.846666666667,175,126,1.38888888889,16,0.733333333333,4,1.19754385965,1.58,1.08421052632,0,0,18,6,A Piedmont,8,Piedmont,LaurenceA
72,25,MorrisTA,4,16,5,13,-46,41,37,1.10810810811,25,0.316455696203,0.246666666667,87,65,1.33846153846,40,0.60396039604,-15,0.563122362869,0.850627062706,0.920416092242,0,0,1,18,E Sierra Div 2,20,Sierra,SchapiroB
72,25,MorrisTS,11,11,3,25,28,111,84,1.32142857143,37,0.355769230769,0.56,83,65,1.27692307692,33,0.652631578947,4,0.915769230769,1.21263157895,1.00840080972,2,0,9,19,C Sugarloaf Div 1,11,Sugarloaf,AnthonyS
72,25,MorrowC,6,14,5,15,-34,39,28,1.39285714286,30,0.454545454545,0.202898550725,73,61,1.19672131148,28,0.698924731183,2,0.65744400527,0.901823281907,1.15347018573,1,2,2,13,R Skyline Div 1,17,Skyline,SamburgM
72,25,MorrowD,12,10,3,27,-13,77,69,1.11594202899,28,0.256880733945,0.46,90,70,1.28571428571,34,0.65306122449,-6,0.716880733945,1.11306122449,0.909941958435,0,0,3,13,D Morningstar Div 2,10,Morningstar,FreshourR
72,25,MorrowJ,9,14,2,20,0,116,88,1.31818181818,29,0.322222222222,0.586666666667,116,88,1.31818181818,37,0.650943396226,-8,0.908888888889,1.23761006289,0.973165618449,0,0,10,9,B Skyline,20,Skyline,SamburgM
72,25,MorseK,10,14,1,21,-2,97,63,1.53968253968,47,0.52808988764,0.42,99,63,1.57142857143,57,0.457142857143,-10,0.94808988764,0.877142857143,0.985232744783,0,0,10,15,E Laguna Div 2,23,Laguna,LessingG
72,25,MortellC,12,10,3,25,13,142,98,1.44897959184,32,0.432432432432,0.710144927536,129,92,1.40217391304,34,0.604651162791,-2,1.14257735997,1.31479609033,1.03708359522,1,2,11,4,B Alpine,16,Alpine,WilliamsN
72,25,MortenC,6,17,2,10,-52,81,66,1.22727272727,27,0.3,0.52380952381,133,95,1.4,35,0.606741573034,-8,0.82380952381,1.13055109684,0.906741573034,0,4,8,14,B Prairie,26,Prairie,BrodyF
72,25,MortimerN,12,10,3,27,12,82,69,1.1884057971,34,0.306306306306,0.46,70,61,1.14754098361,27,0.721649484536,7,0.766306306306,1.18164948454,1.02795579084,0,0,9,14,D Meridian Div 2,8,Meridian,HegertyA
72,25,MortonL,11,12,2,23,-5,112,87,1.28735632184,31,0.313131313131,0.604166666667,117,91,1.28571428571,26,0.714285714286,5,0.917297979798,1.31845238095,1.02741702742,1,1,11,13,C Continental Div 2,13,Continental,SchwartzT
72,25,MoserJ,11,13,1,20,-9,122,89,1.37078651685,26,0.346666666667,0.674242424242,131,81,1.61728395062,59,0.40404040404,-33,1.02090909091,1.07828282828,0.750707070707,0,3,11,10,C Sequoia,25,Sequoia,JosephsM
72,25,MoserK,10,9,6,26,3,83,69,1.20289855072,32,0.304761904762,0.46,80,68,1.17647058824,28,0.72,4,0.764761904762,1.18,1.02476190476,1,0,5,10,D Horizon Div 1,11,Horizon,BundroR
72,25,MosherG,11,11,3,25,6,129,98,1.31632653061,25,0.290697674419,0.653333333333,123,92,1.33695652174,34,0.65306122449,-9,0.944031007752,1.30639455782,0.943758898908,0,0,9,13,C Continental Div 1,11,Continental,SimpsonF
72,25,MossG,13,9,3,29,17,123,90,1.36666666667,40,0.384615384615,0.6,106,84,1.2619047619,28,0.708333333333,12,0.984615384615,1.30833333333,1.09294871795,1,0,10,11,C Glacier,8,Glacier,ButterickM
72,25,MottK,15,8,2,32,20,110,77,1.42857142857,47,0.447619047619,0.513333333333,90,65,1.38461538462,30,0.6,17,0.960952380952,1.11333333333,1.04761904762,1,0,12,11,R Juniper,9,Juniper,GreeneK
72,25,MottT,12,9,4,28,14,105,70,1.5,53,0.5,0.466666666667,91,67,1.35820895522,37,0.602150537634,16,0.966666666667,1.0688172043,1.10215053763,2,0,12,20,D Cascade Div 2,7,Cascade,ReiherA
72,25,MovvaR,11,11,3,25,6,98,78,1.25641025641,29,0.302083333333,0.52,92,68,1.35294117647,36,0.608695652174,-7,0.822083333333,1.12869565217,0.910778985507,0,0,8,9,R Maritime Div 1,10,Maritime,BruceM
72,25,MoyseyC,12,10,3,27,15,118,92,1.28260869565,29,0.295918367347,0.613333333333,103,82,1.25609756098,28,0.708333333333,1,0.90925170068,1.32166666667,1.00425170068,1,0,9,13,C Bayou Div 2,10,Bayou,MillerA
72,25,MoyseyT,12,11,2,26,0,58,50,1.16,26,0.302325581395,0.333333333333,58,55,1.05454545455,22,0.763440860215,4,0.635658914729,1.09677419355,1.06576644161,1,0,3,15,E Bayou Div 2,11,Bayou,MillerA
72,25,MozerskyD,6,13,6,17,-32,36,37,0.972972972973,21,0.259259259259,0.256944444444,68,53,1.28301886792,33,0.629213483146,-12,0.516203703704,0.886157927591,0.888472742405,0,1,2,19,E Central Div 2,24,Central,MendelsohnJ2
72,25,MozurM,11,7,7,28,0,157,114,1.37719298246,19,0.287878787879,0.791666666667,157,104,1.50961538462,44,0.488372093023,-25,1.07954545455,1.28003875969,0.776250880902,0,1,15,8,A Sugarloaf,9,Sugarloaf,HarveyM
72,25,MozurMC,10,9,6,25,2,125,94,1.32978723404,29,0.322222222222,0.652777777778,123,91,1.35164835165,35,0.639175257732,-6,0.975,1.29195303551,0.961397479954,0,1,10,9,B Sugarloaf,14,Sugarloaf,HarveyM
72,25,MucenicM,15,9,1,31,27,97,74,1.31081081081,35,0.357142857143,0.493333333333,70,60,1.16666666667,27,0.712765957447,8,0.850476190476,1.20609929078,1.06990881459,2,0,8,19,D Skyline Div 2,5,Skyline,DubnerJ
72,25,MudrakJ,7,15,3,17,-23,152,105,1.44761904762,40,0.43956043956,0.7,175,123,1.42276422764,20,0.661016949153,20,1.13956043956,1.36101694915,1.10057738871,0,0,19,10,A Fjord,25,Fjord,MudrakJ
72,25,MuellerC,12,10,3,27,4,73,58,1.25862068966,37,0.362745098039,0.386666666667,69,59,1.16949152542,26,0.714285714286,11,0.749411764706,1.10095238095,1.07703081232,1,0,3,20,R Sierra,13,Sierra,HartmanM
72,25,MuellerD,9,11,5,23,-1,151,111,1.36036036036,25,0.308641975309,0.74,152,111,1.36936936937,20,0.710144927536,5,1.04864197531,1.45014492754,1.01878690284,0,0,15,10,A Fjord,17,Fjord,von WalterH
