Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
73,25,KreutzT,12,9,4,28,15,97,81,1.1975308642,26,0.257425742574,0.54,82,72,1.13888888889,22,0.770833333333,4,0.797425742574,1.31083333333,1.02825907591,1,0,8,15,D Tundra Div 1,10,Tundra,McNittS
73,25,KribsK,8,14,3,19,-13,81,66,1.22727272727,35,0.330188679245,0.44,94,71,1.32394366197,34,0.634408602151,1,0.770188679245,1.07440860215,0.964597281396,0,0,8,8,D Delta Div 2,20,Delta,ZillmannP
73,25,KrichevskyR,10,14,1,21,-4,147,110,1.33636363636,24,0.285714285714,0.733333333333,151,107,1.41121495327,25,0.63768115942,-1,1.01904761905,1.37101449275,0.923395445135,0,0,10,10,A Magnolia,18,Magnolia,KushnerAB
73,25,KricunS,13,9,3,28,4,63,53,1.18867924528,29,0.318681318681,0.368055555556,59,49,1.20408163265,28,0.670588235294,1,0.686736874237,1.03864379085,0.989269553975,1,1,3,18,E Bayou Div 1,11,Bayou,BraggR
73,25,KridlerB,13,8,4,30,17,86,71,1.21126760563,28,0.288659793814,0.473333333333,69,58,1.18965517241,24,0.714285714286,4,0.761993127148,1.18761904762,1.0029455081,3,0,3,15,D Sequoia Div 2,4,Sequoia,JosephsM
73,25,KriegerB,7,13,5,19,-14,61,47,1.29787234043,35,0.393258426966,0.313333333333,75,62,1.20967741935,31,0.683673469388,4,0.7065917603,0.997006802721,1.07693189635,0,0,8,15,D Atlantic Div 2,18,Atlantic,KriegerB
73,25,KriegerK,1,17,7,9,-43,15,18,0.833333333333,9,0.214285714286,0.12,58,48,1.20833333333,33,0.648936170213,-24,0.334285714286,0.768936170213,0.863221884498,1,0,1,16,E Atlantic Div 1,23,Atlantic,KriegerB
73,25,KrieserA,9,11,5,23,-7,64,54,1.18518518519,33,0.33,0.36,71,51,1.39215686275,38,0.563218390805,-5,0.69,0.923218390805,0.893218390805,0,0,7,8,D Cascade Div 1,18,Cascade,PearsonA
73,25,KrimmH,13,7,5,31,25,129,97,1.32989690722,28,0.314606741573,0.646666666667,104,85,1.22352941176,26,0.737373737374,2,0.96127340824,1.38404040404,1.05198047895,1,0,10,8,C Badlands,5,Badlands,KaleV
73,25,KrishnanR,8,12,5,21,-4,85,68,1.25,36,0.339622641509,0.453333333333,89,67,1.32835820896,40,0.611650485437,-4,0.792955974843,1.06498381877,0.951273126946,0,0,6,17,D Bayou Div 2,20,Bayou,LuK
73,25,KrishnapriyanR,13,9,3,28,7,86,74,1.16216216216,27,0.259615384615,0.513888888889,79,59,1.33898305085,39,0.59793814433,-12,0.773504273504,1.11182703322,0.857553528945,1,1,4,13,D Cascade Div 1,6,Cascade,LevyB
73,25,KrispiE,5,13,7,16,-31,91,66,1.37878787879,39,0.414893617021,0.458333333333,122,83,1.46987951807,47,0.525252525253,-8,0.873226950355,0.983585858586,0.940146142274,0,1,9,9,C Laguna Div 2,25,Laguna,CahnmannJ
73,25,KristensenM,6,14,5,16,-26,37,32,1.15625,24,0.342857142857,0.222222222222,63,52,1.21153846154,31,0.663043478261,-7,0.565079365079,0.885265700483,1.00590062112,1,1,2,18,E Maritime Div 2,21,Maritime,LeisersonK
73,25,KristiansenG,7,15,3,17,-34,113,89,1.26966292135,27,0.284210526316,0.593333333333,147,110,1.33636363636,20,0.736842105263,7,0.877543859649,1.3301754386,1.02105263158,0,0,9,9,A Meridian,25,Meridian,AastorpH
73,25,KristolaitisN,9,12,4,19,-8,95,72,1.31944444444,37,0.37,0.545454545455,103,73,1.41095890411,40,0.569892473118,-3,0.915454545455,1.11534701857,0.939892473118,1,3,8,5,C Pacific Div 1,16,Pacific,KaltenbaughS
73,25,KrizelJ,7,15,3,16,-36,112,89,1.25842696629,25,0.268817204301,0.618055555556,148,106,1.39622641509,30,0.634146341463,-5,0.886872759857,1.25220189702,0.902963545764,1,1,9,10,A Plaza,23,Plaza,KrizelJ
73,25,KroegerJ,15,3,7,37,47,202,141,1.43262411348,4,0.148148148148,0.94,155,113,1.37168141593,24,0.688311688312,-20,1.08814814815,1.62831168831,0.83645983646,0,0,19,2,A Tidewater,1,Tidewater,LevitJE
73,25,KroghK,5,14,6,13,-22,39,32,1.21875,21,0.35,0.242424242424,61,48,1.27083333333,32,0.627906976744,-11,0.592424242424,0.870331219168,0.977906976744,2,3,3,14,E Coastal Div 1,26,Coastal,PahkJ
73,25,KrogstadT,12,10,3,25,5,146,105,1.39047619048,24,0.338028169014,0.760869565217,141,98,1.4387755102,32,0.578947368421,-8,1.09889773423,1.33981693364,0.916975537435,1,2,10,2,A Prairie,16,Prairie,MisnerA
73,25,KrollM,9,11,5,23,-22,60,50,1.2,31,0.336956521739,0.333333333333,82,64,1.28125,37,0.637254901961,-6,0.670289855072,0.970588235294,0.9742114237,1,0,4,16,D Midland Div 2,16,Midland,WeberE
73,25,KromerJ,10,10,5,25,1,113,84,1.34523809524,38,0.372549019608,0.56,112,88,1.27272727273,27,0.712765957447,11,0.932549019608,1.27276595745,1.08531497705,0,0,10,14,C Continental Div 2,11,Continental,MintzR
73,25,KromerM,11,11,3,25,7,101,83,1.21686746988,29,0.27619047619,0.553333333333,94,81,1.16049382716,19,0.795698924731,10,0.829523809524,1.34903225806,1.07188940092,0,0,7,14,C Arcadia,15,Arcadia,HaBX
73,25,KromerS,9,13,3,21,-3,114,85,1.34117647059,36,0.363636363636,0.566666666667,117,93,1.25806451613,26,0.731958762887,10,0.930303030303,1.29862542955,1.09559512652,0,0,10,11,A Arcadia,19,Arcadia,HaBX
73,25,KronA,10,13,2,22,-25,128,98,1.30612244898,26,0.288888888889,0.653333333333,153,110,1.39090909091,23,0.671428571429,3,0.942222222222,1.32476190476,0.960317460317,1,0,8,9,A Skyline,20,Skyline,JohnsonS2
73,25,KroscheC,10,10,5,25,0,149,104,1.43269230769,36,0.418604651163,0.693333333333,149,107,1.39252336449,23,0.666666666667,13,1.1119379845,1.36,1.08527131783,1,0,15,5,A Continental,14,Continental,PenroseB
73,25,KrosseN,10,10,5,25,-2,96,79,1.21518987342,31,0.289719626168,0.526666666667,98,80,1.225,26,0.729166666667,5,0.816386292835,1.25583333333,1.01888629283,1,0,7,3,C Midland Div 1,7,Midland,BennettT
73,25,KrotovM,11,9,5,27,12,90,60,1.5,50,0.5,0.4,78,55,1.41818181818,35,0.556962025316,15,0.9,0.956962025316,1.05696202532,2,0,9,11,R Maelstrom Div 2,9,Maelstrom,SandlerM
73,25,KrovatinQ,10,10,5,24,-4,75,60,1.25,31,0.336956521739,0.416666666667,79,67,1.17910447761,27,0.721649484536,4,0.753623188406,1.1383161512,1.05860600628,0,1,9,12,D Archipelago Div 2,12,Archipelago,TipperB
73,25,KruegerS,13,5,7,33,17,63,56,1.125,26,0.276595744681,0.373333333333,46,48,0.958333333333,20,0.782608695652,6,0.649929078014,1.15594202899,1.05920444033,1,0,6,18,E Bayou Div 1,8,Bayou,BraggR
73,25,KrugerM2,10,12,3,23,-9,54,41,1.31707317073,33,0.407407407407,0.273333333333,63,50,1.26,29,0.646341463415,4,0.680740740741,0.919674796748,1.05374887082,1,0,3,17,E Continental Div 1,17,Continental,SchwartzT
73,25,KruhlyM,1,20,4,-3,-79,8,11,0.727272727273,7,0.225806451613,0.114583333333,87,58,1.5,38,0.5,-31,0.340389784946,0.614583333333,0.725806451613,0,9,1,6,R Archipelago,30,Archipelago,DremeauxL
73,25,KruskolS,12,7,6,29,8,55,42,1.30952380952,30,0.394736842105,0.291666666667,47,44,1.06818181818,21,0.7375,9,0.686403508772,1.02916666667,1.13223684211,0,1,4,20,E Pacific Div 2,8,Pacific,ConerityC
73,25,KrystekB,10,10,5,25,8,75,62,1.20967741935,27,0.3,0.413333333333,67,57,1.17543859649,28,0.698924731183,-1,0.713333333333,1.11225806452,0.998924731183,0,0,7,12,D Highland Div 1,13,Highland,RonickherM
73,25,KubachA,13,7,5,31,20,72,53,1.35849056604,42,0.424242424242,0.353333333333,52,42,1.2380952381,25,0.652777777778,17,0.777575757576,1.00611111111,1.07702020202,1,0,6,16,E Bayou Div 2,6,Bayou,MikulisK
73,25,KucherY,10,14,1,20,-27,87,67,1.29850746269,32,0.351648351648,0.465277777778,114,81,1.40740740741,41,0.577319587629,-9,0.816926129426,1.04259736541,0.928967939277,0,1,6,9,C Alpine Div 2,17,Alpine,GoldsteinB
73,25,KuckoK,6,14,5,16,-19,43,35,1.22857142857,28,0.373333333333,0.243055555556,62,54,1.14814814815,30,0.69387755102,-2,0.616388888889,0.936933106576,1.06721088435,0,1,4,19,E Tidewater Div 1,23,Tidewater,HarveyM
73,25,KudlerJ,14,10,1,28,21,73,60,1.21666666667,28,0.311111111111,0.416666666667,52,44,1.18181818182,26,0.675,2,0.727777777778,1.09166666667,0.986111111111,0,1,5,18,E Tidewater Div 2,10,Tidewater,BachrachE
73,25,KuehnM,15,7,3,31,36,96,68,1.41176470588,35,0.426829268293,0.492753623188,60,53,1.1320754717,27,0.709677419355,8,0.919582891481,1.20243104254,1.13650668765,0,2,12,24,D Plaza Div 1,1,Plaza,DetchonJ
73,25,KuhN,10,13,2,19,-4,159,109,1.45871559633,22,0.415094339623,0.825757575758,163,111,1.46846846847,37,0.543209876543,-15,1.24085191538,1.3689674523,0.958304216166,0,3,16,3,A Morningstar,20,Morningstar,QuintongJ
73,25,KuhnD,22,0,3,47,95,179,127,1.4094488189,17,0.298245614035,0.846666666667,84,67,1.25373134328,26,0.694117647059,-9,1.1449122807,1.54078431373,0.992363261094,3,0,16,6,R Laguna Div 2,2,Laguna,DeTuraM
73,25,KuhnJ2,14,9,2,28,17,98,62,1.58064516129,49,0.556818181818,0.449275362319,81,60,1.35,37,0.597826086957,12,1.00609354414,1.04710144928,1.15464426877,1,2,10,15,R Skyline,12,Skyline,SparrowX
73,25,KuhnM,11,12,2,24,-4,91,68,1.33823529412,41,0.394230769231,0.453333333333,95,69,1.3768115942,41,0.585858585859,0,0.847564102564,1.03919191919,0.980089355089,2,0,8,14,C Corridor Div 1,12,Corridor,StarrJ
73,25,KuhnMD,7,15,3,17,-35,69,57,1.21052631579,29,0.318681318681,0.38,104,84,1.2380952381,28,0.72,1,0.698681318681,1.1,1.03868131868,0,0,6,14,C Laguna Div 1,26,Laguna,DeTuraM
73,25,KuhnT,12,11,2,26,6,120,89,1.34831460674,32,0.351648351648,0.593333333333,114,79,1.44303797468,46,0.544554455446,-14,0.944981684982,1.13788778878,0.896202807094,0,0,8,13,C Highland Div 2,9,Highland,KnowlesJ
73,25,KujalaJ,11,10,4,24,9,88,70,1.25714285714,29,0.315217391304,0.507246376812,79,64,1.234375,30,0.68085106383,-1,0.822463768116,1.18809744064,0.996068455134,1,2,6,20,D Laguna Div 1,17,Laguna,SternT
73,25,KukstisC,7,12,6,17,-10,77,61,1.26229508197,29,0.333333333333,0.462121212121,87,65,1.33846153846,35,0.615384615385,-6,0.795454545455,1.07750582751,0.948717948718,1,3,8,8,D Prairie Div 2,20,Prairie,GordonT
73,25,KulickN,9,13,3,18,-8,69,51,1.35294117647,34,0.409638554217,0.386363636364,77,59,1.30508474576,30,0.638554216867,4,0.796002190581,1.02491785323,1.04819277108,1,3,6,14,R Maelstrom Div 2,14,Maelstrom,ZuckermanD
73,25,KulikowskiA,14,6,5,32,21,78,60,1.3,38,0.38,0.416666666667,57,40,1.425,37,0.5375,1,0.796666666667,0.954166666667,0.9175,2,1,5,12,E Sequoia Div 2,3,Sequoia,FryedBetaKappa
73,25,KulkarniA,12,9,4,27,9,78,58,1.34482758621,39,0.40625,0.402777777778,69,58,1.18965517241,30,0.6875,9,0.809027777778,1.09027777778,1.09375,0,1,8,21,D Garden,13,Garden,CordeiroN
73,25,KulkarniM,11,8,6,28,21,116,88,1.31818181818,37,0.349056603774,0.586666666667,95,77,1.23376623377,23,0.735632183908,14,0.93572327044,1.32229885057,1.08468878768,2,0,7,16,C Fjord Div 1,6,Fjord,KulkarniM
73,25,KullowatzM,6,14,5,16,-25,34,27,1.25925925926,24,0.393442622951,0.1875,59,49,1.20408163265,26,0.679012345679,-2,0.580942622951,0.866512345679,1.07245496863,3,1,2,15,R Delta Div 1,16,Delta,ZillmannP
73,25,Kumar B,12,9,4,28,6,69,52,1.32692307692,36,0.4,0.346666666667,63,51,1.23529411765,29,0.658823529412,7,0.746666666667,1.00549019608,1.05882352941,0,0,5,22,R Morningstar,11,Morningstar,ShortC
73,25,KumarD,14,7,4,29,35,135,93,1.45161290323,35,0.443037974684,0.704545454545,100,70,1.42857142857,40,0.555555555556,-5,1.14758342923,1.2601010101,0.998593530239,0,3,16,8,R Midland Div 2,7,Midland,ChiltonC
73,25,KunkelL,5,17,3,10,-51,36,31,1.16129032258,21,0.333333333333,0.234848484848,87,63,1.38095238095,27,0.608695652174,-6,0.568181818182,0.843544137022,0.942028985507,2,3,2,4,R Arcadia Div 1,18,Arcadia,KingJA
73,25,KuntimaddiA,9,12,4,20,-12,42,33,1.27272727273,26,0.388059701493,0.239130434783,54,40,1.35,34,0.575,-8,0.627190136275,0.814130434783,0.963059701493,3,2,0,17,E Maritime Div 1,22,Maritime,DiGiorgioN
73,25,KuntzSB,7,12,6,17,-26,47,42,1.11904761905,25,0.30487804878,0.318181818182,73,54,1.35185185185,35,0.593023255814,-10,0.623059866962,0.911205073996,0.897901304594,2,3,4,14,E Tidewater Div 1,22,Tidewater,LevitJE
73,25,KupferDPaws,10,10,5,25,-2,54,40,1.35,35,0.426829268293,0.266666666667,56,44,1.27272727273,30,0.625,5,0.693495934959,0.891666666667,1.05182926829,1,0,5,23,E Piedmont Div 2,16,Piedmont,KupferDPaws
73,25,KurianowiczA,11,9,5,26,-10,56,39,1.4358974359,40,0.470588235294,0.270833333333,66,43,1.53488372093,40,0.480519480519,0,0.741421568627,0.751352813853,0.951107715814,2,1,5,13,R Sugarloaf Div 2,8,Sugarloaf,WrightB
73,25,KurtzlebenD,13,12,0,23,8,95,71,1.33802816901,32,0.367816091954,0.537878787879,87,63,1.38095238095,39,0.58064516129,-7,0.905694879833,1.11852394917,0.948461253244,1,3,11,12,D Tundra Div 1,15,Tundra,CainJ
73,25,KurtzrockG,13,10,2,28,4,55,45,1.22222222222,31,0.35632183908,0.3,51,42,1.21428571429,21,0.681818181818,10,0.65632183908,0.981818181818,1.0381400209,7,0,4,16,E Sugarloaf Div 1,8,Sugarloaf,AnthonyS
73,25,KurtzS,13,8,4,29,15,70,54,1.2962962963,32,0.372093023256,0.375,55,46,1.19565217391,26,0.675,6,0.747093023256,1.05,1.04709302326,2,1,10,21,E Plaza Div 2,7,Plaza,BreedingJ
73,25,KurupS,9,15,1,17,-21,49,48,1.02083333333,17,0.2125,0.347826086957,70,60,1.16666666667,28,0.708333333333,-11,0.560326086957,1.05615942029,0.920833333333,1,2,1,17,D Piedmont Div 2,25,Piedmont,SchwartzJL
73,25,KurupS8,8,15,2,18,-21,86,66,1.30303030303,32,0.355555555556,0.44,107,80,1.3375,39,0.625,-7,0.795555555556,1.065,0.980555555556,0,0,9,16,C Piedmont Div 2,16,Piedmont,SchwartzJL
73,25,KurzM,7,10,8,22,-8,43,43,1,16,0.213333333333,0.286666666667,51,43,1.18604651163,31,0.651685393258,-15,0.5,0.938352059925,0.865018726592,1,0,1,23,E Memorial Div 1,20,Memorial,GarveyJ
73,25,KuschelK,10,8,7,27,9,113,92,1.22826086957,29,0.268518518519,0.613333333333,104,81,1.28395061728,32,0.676767676768,-3,0.881851851852,1.2901010101,0.945286195286,0,0,7,7,C Glacier,11,Glacier,WolpertL
73,25,KushnerAB,6,15,4,14,-27,122,90,1.35555555556,28,0.341463414634,0.652173913043,149,105,1.41904761905,28,0.616438356164,0,0.993637327678,1.26861226921,0.957901770799,0,2,11,12,A Magnolia,25,Magnolia,KushnerAB
73,25,KushnerJ,9,10,6,23,-26,82,69,1.1884057971,30,0.291262135922,0.479166666667,108,79,1.36708860759,37,0.610526315789,-7,0.770428802589,1.08969298246,0.901788451712,0,1,3,11,C Magnolia Div 1,14,Magnolia,KushnerAB
73,25,KusichA,15,5,5,35,21,78,60,1.3,32,0.363636363636,0.4,57,47,1.21276595745,27,0.666666666667,5,0.763636363636,1.06666666667,1.0303030303,3,0,5,18,E Skyline Div 2,1,Skyline,SparrowX
73,25,KuterS,13,10,2,28,22,99,73,1.35616438356,41,0.398058252427,0.486666666667,77,55,1.4,31,0.575342465753,10,0.884724919094,1.06200913242,0.973400718181,4,0,7,22,R Piedmont Div 2,7,Piedmont,BlankenshipJ
73,25,KutrowskiE,10,11,4,24,-16,106,83,1.27710843373,26,0.292134831461,0.553333333333,122,88,1.38636363636,36,0.608695652174,-10,0.845468164794,1.16202898551,0.900830483635,0,0,8,14,C Frontier,19,Frontier,PaquetP
73,25,KwanC,6,10,9,20,-14,79,58,1.36206896552,43,0.421568627451,0.402777777778,93,68,1.36764705882,36,0.6,7,0.824346405229,1.00277777778,1.02156862745,0,1,6,22,R Garden Div 2,12,Garden,KenneyJ
73,25,KwanM,13,11,1,27,3,142,103,1.3786407767,33,0.362637362637,0.686666666667,139,100,1.39,27,0.644736842105,6,1.0493040293,1.33140350877,1.00737420474,1,0,10,4,A Maritime,12,Maritime,BoreckiM
73,25,KwicinskiJ,12,11,2,20,-9,128,90,1.42222222222,22,0.379310344828,0.789473684211,137,95,1.44210526316,39,0.561797752809,-17,1.16878402904,1.35127143702,0.941108097637,0,6,15,5,B Maritime,18,Maritime,RosbyG
73,25,KylstraJ,13,8,4,30,19,110,81,1.35802469136,38,0.383838383838,0.54,91,70,1.3,34,0.645833333333,4,0.923838383838,1.18583333333,1.02967171717,0,0,11,18,R Glacier Div 2,7,Glacier,BaudeJ
73,25,KyserA,13,9,3,28,3,119,85,1.4,40,0.412371134021,0.590277777778,116,91,1.27472527473,30,0.70297029703,10,1.0026489118,1.29324807481,1.11534143105,0,1,9,20,C Maritime,9,Maritime,RosbyG
73,25,KyserN,11,10,4,26,-4,116,87,1.33333333333,34,0.350515463918,0.58,120,95,1.26315789474,21,0.758620689655,13,0.930515463918,1.33862068966,1.10913615357,0,0,11,8,B Maritime,12,Maritime,RosbyG
73,25,La BrayereM,10,13,2,19,-22,49,38,1.28947368421,29,0.391891891892,0.287878787879,71,50,1.42,39,0.546511627907,-10,0.679770679771,0.834390415786,0.938403519799,0,3,3,14,E Bayou Div 1,24,Bayou,GuterlJ
73,25,LabbettK,12,11,2,25,2,108,82,1.31707317073,31,0.336956521739,0.569444444444,106,84,1.2619047619,28,0.708333333333,3,0.906400966184,1.27777777778,1.04528985507,0,1,11,9,B Frontier,15,Frontier,BurgerM
73,25,LabbettM,6,12,7,19,-36,129,99,1.30303030303,23,0.270588235294,0.66,165,118,1.39830508475,24,0.666666666667,-1,0.930588235294,1.32666666667,0.937254901961,0,0,12,8,A Frontier,22,Frontier,BurgerM
73,25,LaBelleJ,9,12,4,22,-6,64,52,1.23076923077,32,0.347826086957,0.346666666667,70,58,1.20689655172,30,0.68085106383,2,0.694492753623,1.0275177305,1.02867715079,1,0,5,11,E Sierra Div 2,14,Sierra,GazzolaT
73,25,LaBiancaA,11,9,5,27,13,172,122,1.40983606557,22,0.333333333333,0.813333333333,159,113,1.40707964602,27,0.64,-5,1.14666666667,1.45333333333,0.973333333333,0,0,16,3,A Coastal,9,Coastal,RipsteinE
73,25,LabordeG,14,10,1,23,6,73,56,1.30357142857,29,0.3625,0.491228070175,67,51,1.3137254902,39,0.59793814433,-10,0.853728070175,1.08916621451,0.96043814433,0,6,7,18,D Cascade Div 1,15,Cascade,PearsonA
73,25,LaBuaJ,16,8,1,33,23,125,91,1.37362637363,35,0.376344086022,0.606666666667,102,78,1.30769230769,34,0.65306122449,1,0.983010752688,1.25972789116,1.02940531051,1,0,11,12,C Tundra Div 2,2,Tundra,McNittS
73,25,LaburdaA,12,11,2,26,10,73,51,1.43137254902,40,0.459770114943,0.34,63,54,1.16666666667,29,0.691489361702,11,0.799770114943,1.0314893617,1.15125947664,1,0,7,22,E Bayou Div 1,14,Bayou,McDonaldB
73,25,LachD,18,3,4,40,53,190,132,1.43939393939,17,0.34,0.88,137,102,1.3431372549,21,0.716216216216,-4,1.22,1.59621621622,1.05621621622,1,0,16,5,A Pacific,2,Pacific,MuellerP
73,25,LackC,9,13,3,21,-21,53,51,1.03921568627,19,0.223529411765,0.34,74,50,1.48,41,0.511904761905,-22,0.563529411765,0.851904761905,0.735434173669,1,0,1,21,E Juniper Div 2,16,Juniper,LanceJ
73,25,LackeyJ,10,13,2,21,5,110,87,1.26436781609,23,0.264367816092,0.604166666667,105,77,1.36363636364,41,0.601941747573,-18,0.868534482759,1.20610841424,0.866309563665,1,1,9,9,C Morningstar,23,Morningstar,QuintongJ
73,25,LackeySussweinL,14,8,3,31,19,108,84,1.28571428571,30,0.3125,0.56,89,70,1.27142857143,34,0.66,-4,0.8725,1.22,0.9725,1,0,9,12,D Morningstar Div 2,8,Morningstar,QuintongJ
73,25,LackieN,7,11,7,20,-14,78,62,1.25806451613,33,0.34375,0.430555555556,92,67,1.37313432836,37,0.593406593407,-4,0.774305555556,1.02396214896,0.937156593407,0,1,6,17,D Glacier Div 2,15,Glacier,ButterickM
73,25,LacoutureJ,12,8,5,29,1,79,66,1.19696969697,33,0.311320754717,0.44,78,63,1.2380952381,27,0.689655172414,6,0.751320754717,1.12965517241,1.00097592713,1,0,6,13,R Corridor,12,Corridor,TreeceW
73,25,LadueA,11,12,2,23,1,95,71,1.33802816901,32,0.367816091954,0.493055555556,94,71,1.32394366197,34,0.634408602151,-2,0.86087164751,1.12746415771,1.0022246941,0,1,9,14,D Sequoia Div 2,17,Sequoia,YoungS
73,25,LadyJ,12,10,3,27,18,105,80,1.3125,33,0.34375,0.533333333333,87,67,1.29850746269,29,0.658823529412,4,0.877083333333,1.19215686275,1.00257352941,0,0,10,19,R Sierra Div 1,6,Sierra,HunterTJ
73,25,LaFeminaF,10,11,4,24,3,89,63,1.4126984127,47,0.447619047619,0.42,86,66,1.30303030303,32,0.644444444444,15,0.867619047619,1.06444444444,1.09206349206,2,0,6,20,R Cascade,15,Cascade,LevyB
73,25,LaffinD,7,11,7,21,-10,44,39,1.12820512821,25,0.316455696203,0.26,54,44,1.22727272727,28,0.65,-3,0.576455696203,0.91,0.966455696203,0,0,4,12,E Meridian Div 2,13,Meridian,HillemannE
73,25,LaffinG,12,5,8,32,26,94,78,1.20512820513,31,0.287037037037,0.52,68,60,1.13333333333,29,0.71568627451,2,0.807037037037,1.23568627451,1.00272331155,0,0,6,12,D Meridian Div 2,4,Meridian,HillemannE
73,25,LaflerD,16,8,1,33,33,109,78,1.39743589744,43,0.421568627451,0.52,76,56,1.35714285714,36,0.590909090909,7,0.941568627451,1.11090909091,1.01247771836,2,0,11,13,D Piedmont Div 1,2,Piedmont,SpaethM
73,25,LaflerJ,12,12,1,24,-2,86,65,1.32307692308,39,0.386138613861,0.451388888889,88,65,1.35384615385,36,0.604395604396,3,0.83752750275,1.05578449328,0.990534218257,0,1,10,12,D Piedmont Div 1,18,Piedmont,SpaethM
73,25,LaForgeP,10,12,3,23,-13,142,103,1.3786407767,33,0.362637362637,0.686666666667,155,105,1.47619047619,42,0.52808988764,-9,1.0493040293,1.21475655431,0.890727250278,0,0,17,5,A Plaza,16,Plaza,CandoriT
73,25,LaFreniereOC,16,8,1,28,9,131,92,1.42391304348,24,0.387096774194,0.766666666667,122,86,1.41860465116,40,0.574468085106,-16,1.15376344086,1.34113475177,0.9615648593,1,5,13,7,B Prairie,10,Prairie,GreeneJ
73,25,LaheyC,8,11,6,20,1,49,43,1.13953488372,22,0.293333333333,0.311594202899,48,47,1.02127659574,25,0.736842105263,-3,0.604927536232,1.04843630816,1.0301754386,0,2,6,17,E Maritime Div 1,20,Maritime,OrwantJ
73,25,LahiriA,10,12,3,22,-2,56,43,1.3023255814,32,0.395061728395,0.298611111111,58,49,1.18367346939,29,0.674157303371,3,0.693672839506,0.972768414482,1.06921903177,2,1,3,22,E Laguna Div 1,20,Laguna,LiJY
73,25,LahtiA,9,13,3,18,-17,91,65,1.4,39,0.428571428571,0.492424242424,108,78,1.38461538462,40,0.591836734694,-1,0.920995670996,1.08426097712,1.02040816327,0,3,10,6,D Central Div 2,18,Central,LoveW
73,25,LaiP,12,11,2,26,-10,80,67,1.19402985075,29,0.292929292929,0.446666666667,90,68,1.32352941176,34,0.630434782609,-5,0.739595959596,1.07710144928,0.923364075538,1,0,4,14,D Frontier Div 1,10,Frontier,TullisI
73,25,LairdM,10,13,2,22,-6,117,82,1.42682926829,47,0.443396226415,0.546666666667,123,90,1.36666666667,31,0.639534883721,16,0.990062893082,1.18620155039,1.08293111014,0,0,13,22,C Maritime,19,Maritime,BruceM
73,25,LallyP,7,14,4,14,-20,67,57,1.17543859649,25,0.287356321839,0.452380952381,87,64,1.359375,42,0.588235294118,-17,0.73973727422,1.0406162465,0.875591615957,0,4,3,14,D Piedmont Div 2,28,Piedmont,BlankenshipJ
73,25,LaLonde SindlingerT,8,13,4,20,-21,44,40,1.1,27,0.313953488372,0.266666666667,65,50,1.3,28,0.631578947368,-1,0.580620155039,0.898245614035,0.945532435741,2,0,1,16,E Morningstar Div 2,20,Morningstar,LaLondeM
73,25,LaLondeM,11,11,3,25,6,148,103,1.43689320388,37,0.425287356322,0.686666666667,142,103,1.3786407767,31,0.64367816092,6,1.11195402299,1.33034482759,1.06896551724,0,0,15,7,B Morningstar,11,Morningstar,LaLondeM
73,25,LambaS,7,13,5,19,-26,74,61,1.2131147541,33,0.326732673267,0.406666666667,100,71,1.40845070423,43,0.565656565657,-10,0.733399339934,0.972323232323,0.892389238924,0,0,7,22,D Arcadia Div 2,21,Arcadia,RobichauxJ
73,25,LambD,10,11,4,24,-2,128,102,1.25490196078,21,0.228260869565,0.68,130,101,1.28712871287,23,0.741573033708,-2,0.908260869565,1.42157303371,0.969833903273,0,0,9,12,B Piedmont,15,Piedmont,CatelinetP
73,25,LambertA,12,10,3,27,4,64,53,1.20754716981,27,0.317647058824,0.353333333333,60,47,1.27659574468,30,0.62962962963,-3,0.670980392157,0.982962962963,0.947276688453,1,0,5,20,D Maelstrom Div 2,6,Maelstrom,FogartyN
73,25,Lamberton PG,7,13,5,19,-15,82,59,1.38983050847,41,0.431578947368,0.393333333333,97,74,1.31081081081,33,0.648936170213,8,0.824912280702,1.04226950355,1.08051511758,0,0,10,16,D Juniper Div 1,19,Juniper,GreeneK
73,25,Lambertson,10,11,4,24,6,101,70,1.44285714286,48,0.461538461538,0.466666666667,95,71,1.33802816901,31,0.635294117647,17,0.928205128205,1.10196078431,1.09683257919,4,0,10,10,C Pacific Div 1,11,Pacific,Lambertson
73,25,LambJ,11,10,4,26,10,152,110,1.38181818182,29,0.345238095238,0.733333333333,142,100,1.42,33,0.59756097561,-4,1.07857142857,1.33089430894,0.942799070848,1,0,13,10,A Memorial,14,Memorial,WestJ
73,25,LammT,12,11,2,26,12,88,59,1.49152542373,49,0.494949494949,0.393333333333,76,63,1.20634920635,30,0.690721649485,19,0.888282828283,1.08405498282,1.18567114443,2,0,10,25,D Laguna Div 1,14,Laguna,GillJ
73,25,LaMonicaE,12,12,1,23,-8,98,69,1.42028985507,46,0.446601941748,0.5,106,70,1.51428571429,50,0.489795918367,-4,0.946601941748,0.989795918367,0.936397860115,2,2,6,4,C Meridian Div 1,13,Meridian,HegertyA
73,25,LamoureuxT Esq,7,16,2,14,-57,111,82,1.35365853659,26,0.342105263158,0.594202898551,168,114,1.47368421053,35,0.539473684211,-9,0.936308161709,1.13367658276,0.881578947368,0,2,12,11,A Metro,23,Metro,MarraccoM
